r2,mae,mse,mean_residual,intercept,coef__STUDY HOURS,pval__STUDY HOURS,coef__READING NON-SCIENTIFIC,pval__READING NON-SCIENTIFIC,coef__READING SCIENTIFIC,pval__READING SCIENTIFIC,coef__SEMINAR ATTENDANCE,pval__SEMINAR ATTENDANCE,coef__IMPACT PROJECTS,pval__IMPACT PROJECTS,coef__CLASS ATTENDANCE,pval__CLASS ATTENDANCE,coef__MIDTERM PREP1,pval__MIDTERM PREP1,coef__MIDTERM PREP2,pval__MIDTERM PREP2,coef__NOTE TAKING,pval__NOTE TAKING,coef__LISTENING,pval__LISTENING,coef__DISCUSSION,pval__DISCUSSION,coef__EXPECTED GPA,pval__EXPECTED GPA,coef__FLIPPED CLASSROOM,pval__FLIPPED CLASSROOM,coef__PREVIOUS GPA,pval__PREVIOUS GPA,model_type,description,cookD,n_train,n_test,baseline_r2,baseline_mae,baseline_mse,baseline_mean_residual,ttest_p,ttest_stat,wilcoxon_p,wilcoxon_stat,ttest_p_mean,ttest_stat_mean,wilcoxon_p_mean,wilcoxon_stat_mean,ttest_p_mean_global,ttest_stat_mean_global,wilcoxon_p_mean_global,wilcoxon_stat_mean_global
-4.5612,4.2281,24.9689,1.467,2.5189259674189692,1.9301548237800588,0.231131145314251,-2.201417840548042,0.16964075907765572,1.1363845066025169,0.33632726514470673,2.245734540579258,0.1835720395452669,-0.07247148707965545,0.9289345369861053,-2.1123620268508057,0.25396118233035914,-2.7690132050175333,0.12856328581397874,-3.989237635218276,0.14838909431090197,0.8254513397858592,0.38505273790805056,-2.42279931679185,0.27960368924592033,2.873918712924026,0.11849500096255383,0.9712758728351303,0.2991740439976079,0.005564840492941148,0.9874937404975135,-0.005326084960236566,0.9882349278718509,subgroup,ACCOMODATION=='1' ∧ AGE=='2' ∧ HOBBIES=='2',30.40229340459957,16,14,-0.9189,2.6394,8.6156,0.3398,0.9944152936874695,2.954751201326366,0.9898681640625,88.0,0.9958977106364344,3.1151128281765166,0.99737548828125,94.0,0.9747357439244954,2.154615734930706,0.9852294921875,86.0
-6.9802,4.643,41.6742,3.4493,-8.244328011233186,0.6177651878589736,0.3862177748075787,0.7934447646514391,0.5587688545588481,2.8328090396984624,0.07999251442222538,3.930854102494594,0.2093666768442704,-8.244328011233222,0.20711741390868127,0.009686050525359313,0.9966691601002393,-1.4276066566772654,0.1819668278695332,0.12548347419735484,0.918813545456564,-0.4644704210385866,0.69804967361366,2.1715156322898976,0.051545564080187636,1.5923756281396397,0.18374990510742173,1.67040852460186,0.21106443099507655,-1.3041488992720285,0.0387559042928963,-0.3029979531916065,0.748629321415577,subgroup,PARTNER=='1' ∧ SEX=='2',29.083520063079924,23,18,-0.5513,2.4335,8.101,1.3531,0.9168724674394206,1.4463862135102394,0.9881629943847656,136.0,0.9262204824015557,1.517330817221034,0.9930648803710938,140.0,0.9281992627391507,1.5332976949118147,0.79144287109375,104.0
-7.3469,4.2641,27.0441,2.5557,-13.609500030264599,1.679401973246174,0.2151308706612409,3.1145784153501674,0.18872554285261178,2.473936202409064,0.2865024290090451,9.03442588221054,0.16703158050838213,1.004385327764669,0.3346430241777229,-1.9222716542582097,0.2800898345282165,-1.0009866230857685,0.2543914114619232,-1.3319139277283438,0.21464132089220764,-3.43631136129775,0.15704842437487737,2.243190484837495,0.3274590847904517,-0.3984867744083438,0.7116724476873769,-0.1399612614248526,0.6750625261286792,-0.876911203922285,0.454096183635201,0.7622873918043737,0.15847965220762117,subgroup,EDUCATIONMOTHER=='1' ∧ OCCUPATIONMOTHER=='2' ∧ SEX=='2',28.88102573001247,16,10,-1.2621,2.0147,7.3292,0.8285,0.9142187790048322,1.485543999178449,0.9755859375,46.0,0.9454266390479648,1.777846345085772,0.986328125,48.0,0.7922530081337114,0.8535486189903813,0.4228515625,25.0
-8.6795,5.1945,44.8913,3.8845,-5.870499731327238,-0.8233924413397813,0.5999569270591321,1.9048898441698068,0.5014528635977198,1.8826795629589805,0.5065265443648113,5.628336020060921,0.32159712431505283,-5.870499731327254,0.5381698016466356,-3.182518359305048,0.4847137248268383,-2.3202579258463207,0.3128518109537649,6.1085437936593445,0.25083502166952915,-1.3858140784524575,0.6374319548966942,1.8805301809063284,0.3126006527766588,0.27619559376679215,0.8930471463059027,0.3071825183592916,0.8530946794699408,-0.07415368081675866,0.9615106821873356,0.5067168189145684,0.6801365869539817,subgroup,PARTNER=='1' ∧ SEX=='2' ∧ WORK=='2',26.672697301438618,16,14,-0.8641,2.4703,8.6454,1.316,0.926837630875933,1.5450406694387118,0.99798583984375,95.0,0.9403057284665755,1.6671102893473755,0.99798583984375,95.0,0.9678988019107019,2.0224507866849377,0.9234619140625,75.0
-4.6282,3.8552,24.7362,2.3057,6.05388118430789,1.707673535675132,0.38937028518417105,0.02318702363908587,0.993862070441307,1.4985504593776635,0.40698143238865764,6.0538811843078655,0.4403558469647489,-4.082139676957459,0.571122383819374,-2.601297667086973,0.44019142523011423,1.038104942785785,0.6990267986536544,-0.5719993274921142,0.8873964451347407,-1.811723926734019,0.32895737317144824,-0.4013121135857691,0.8876448485448817,-0.5900218401099799,0.7054437484588598,-0.8131888583129853,0.5430389462987275,-1.6048705589102683,0.16460218747457153,1.045061475501193,0.544700379717543,subgroup,HOBBIES=='1' ∧ SEX=='2',25.220343015718093,18,9,-1.7663,2.9432,12.1581,1.5522,0.8710559359545295,1.218102113303892,0.875,32.0,0.8840874130444234,1.2938309758807929,0.91796875,34.0,0.8538111010187777,1.1270779329305325,0.58984375,24.0
-2.9359,3.2533,18.606,1.4218,-18.28585541966259,-0.9729284956907478,0.5820526959189353,6.3509671684940825,0.3096291092551898,0.7335789241003128,0.7512273562722145,7.297719962263257,0.18861572346644226,-4.712252323608422,0.22903180837887188,-4.457232017076752,0.4469272356898958,-1.2886322522152134,0.5156511516073938,0.5781966963706253,0.9126053687710675,1.2127066123300978,0.5507083138574239,1.745390043741015,0.4417547225015068,3.1266302229169938,0.4764338449068348,-0.9789950986369806,0.6391368384875749,-0.6261348991680344,0.7092590844891452,0.39164410707974096,0.8246269482748301,subgroup,ACCOMODATION=='2' ∧ GRADSCHOOL=='2' ∧ SALARY=='1',24.910393757731974,17,11,-0.0472,1.8041,4.9503,0.6192,0.9570817846364377,1.9055258440934226,0.9384765625,50.0,0.9429500357931135,1.7311673137732417,0.91259765625,48.0,0.48147287902542835,-0.04763410024875544,0.55078125,34.0
-5.3047,3.2315,18.6535,2.1627,-9.08505229307028,1.6640882699684014,0.42156729798108633,2.155235339841851,0.5125261966345583,2.2939311307375223,0.5843360358778957,8.401539331834252,0.3525344597100322,1.355220313639994,0.484110482071679,-2.023258346493087,0.5293888065025173,0.16933551234715427,0.8871977987328945,-2.1215989595106133,0.22644134714525294,-3.4130704614734295,0.26561750381174987,1.0138793705780085,0.8133101620856589,-0.2520906672954877,0.927102605440563,-0.15909744273094995,0.8483593575720019,-0.6673168009069996,0.7969693761664651,0.7389553125389889,0.3087070154776926,subgroup,EDUCATIONMOTHER=='1' ∧ SEX=='2',24.889050122908092,18,11,-1.2535,1.8519,6.6675,0.7328,0.8581064491631458,1.1326523739515715,0.86083984375,45.0,0.9295931270781768,1.5994061208110832,0.89697265625,47.0,0.8010512790502073,0.8831338575700127,0.44921875,31.0
-5.8002,4.2702,29.6446,1.0694,-22.854821249278288,-1.1942006559265148,0.34588085617839615,6.559678980955774,0.12595826150719114,0.8456773646531967,0.6888744011087886,5.533053771997298,0.0981931705036147,-5.522939466051819,0.08860283624213913,-2.648573926904143,0.5536950298553633,-1.5374754336995773,0.37549913409980773,2.1270146565234653,0.5463432822402181,2.0931646753863884,0.2083444690513236,2.4354800561317536,0.1814140232623637,3.3892269796339956,0.27008360400844755,-0.1776489540759587,0.9173238834733717,-1.3152975308584256,0.33611526486833776,-0.0579025251445755,0.9649836188610472,subgroup,ACCOMODATION=='2' ∧ SALARY=='1',24.59496030148279,19,16,0.0279,1.7142,4.2377,0.4439,0.9910188520846234,2.6563402380428816,0.996185302734375,117.0,0.9899173543301995,2.5983457674217822,0.9893035888671875,111.0,0.4464281271156975,-0.13699547329085535,0.3342742919921875,59.0
-3.3655,3.5405,20.7359,-1.6876,5.896536971262516,-0.6178075556990654,0.6418934712431582,-1.0729092670326095,0.7193650329313503,4.133516306102683,0.21480475823857684,5.896536971262511,0.32393383776570117,-1.7231514368743974,0.4182456496788426,-2.3407491120439197,0.4864236412053444,1.2745075879883734,0.6338905450735816,-0.888085243784305,0.767500841462035,-1.4356312560542452,0.49538562265505715,-0.07675169518889291,0.9642015826639766,-0.6295770100096847,0.6935133394380635,-1.7175330965450435,0.3288290109181822,-1.6628027123022266,0.3755429466707064,1.4707297384565692,0.45906346736844883,subgroup,AGE=='2' ∧ HOBBIES=='1',24.170436303432687,16,8,0.2285,1.2398,3.6646,-0.1671,0.9251859345191229,1.6183117103716027,0.9453125,29.0,0.9334730889821815,1.6993537966585512,0.875,26.0,0.27806384347895063,-0.6180195132952198,0.23046875,12.0
-5.5951,4.2829,26.2772,0.7258,-3.2773200978421158,-0.503936132517428,0.710786090990616,0.8045770307488433,0.5955724699141605,0.7233323767992781,0.766023943292615,7.570396669668969,0.17560986828200117,-0.19295762268314842,0.9234911884926603,-3.277320097842098,0.47324639676444524,0.03644762241058591,0.9845043439766037,1.8475252054889317,0.6090292351754061,-1.8312683120889819,0.40345750434879296,1.3592028324841419,0.6636790038964786,-1.4368698244948823,0.6378336112504956,1.4427122364797196,0.5094435661877506,1.2748797109940033,0.3731900662622689,-0.9315604480009421,0.5403215524502848,subgroup,EDUCATIONFATHER=='3' ∧ OCCUPATIONMOTHER=='2',24.119154555548917,18,16,-0.8349,2.0698,7.3109,1.1185,0.9765594513775212,2.1654402668967645,0.97784423828125,106.0,0.9890489768023835,2.556767672548999,0.9934539794921875,114.0,0.8248779465191294,0.9641789920986246,0.5698699951171875,71.0
-4.277,3.8716,23.9745,1.1096,-0.23257803612335803,1.0211348158768265,0.364990529064033,-2.1451401767208496,0.47641937119876976,1.1536567501441524,0.4897638147932479,3.9444731879879704,0.33041980196289855,-0.23257803612336403,0.9661103533564878,-0.23257803612336114,0.9661103533564883,-1.4893531144322023,0.3137913614339913,2.8017656500802595,0.24216304214331702,-2.356544437345136,0.31257650874039855,1.478079758138667,0.2693458056724132,-0.7475650236095301,0.6973301330452948,1.201608253206379,0.4740467160514609,-0.626419299038476,0.3852918482001085,0.4479141018248711,0.7277476310154549,subgroup,PARTNER=='1' ∧ SALARY=='1' ∧ SEX=='2',23.64900016323408,16,9,0.0014,1.7458,4.5371,-0.015,0.9307244862496269,1.6451856034087198,0.935546875,35.0,0.9451566171915351,1.7992016249687075,0.951171875,36.0,0.4985387918308841,-0.0037786805806643395,0.28515625,17.0
-4.7364,4.7187,32.1809,-1.9207,6.23312025387925,-0.025917261728689744,0.9745320011277494,0.7794169029464827,0.5686228070612452,-1.305437341801121,0.4325537896277485,2.5054968577924432,0.2280130774595398,-0.6128618846308591,0.7978693503946901,6.233120253879248,0.21403784967366268,0.8995469518752093,0.5968465599636971,-1.6898002621909298,0.46333717129323526,-3.6076244534378974,0.1041499090922331,0.12758091579742026,0.8932226120278552,0.4381346830662345,0.8162682242954526,0.11129372137474536,0.9292163196178815,-0.7208094514853265,0.693335869813058,-0.13343848780834608,0.8352663660777835,subgroup,AGE=='1' ∧ TRANSPORTATION=='1',23.58202818031062,20,21,-0.664,2.6589,9.3348,1.1463,0.9915446718153501,2.6058737680362416,0.9943265914916992,186.0,0.9972241613535129,3.107339887142372,0.9978575706481934,194.0,0.884223321801081,1.233874512313775,0.8222918510437012,142.0
-3.4868,3.9301,21.3122,0.5479,-0.8893216982569179,-0.9428617777452458,0.6088114963397844,-0.6786946346365765,0.7917476410312217,4.981384932826629,0.1963510354540488,7.154436054229322,0.2900841045406465,1.0219022202527086,0.6999518747182361,-0.8893216982569223,0.8807091328742138,-2.254986616760604,0.4870764965173666,0.2577431881982192,0.9453371215669601,-3.232950267368043,0.35130912504292044,-0.8528714120949652,0.7575631681491448,-0.2926678048519922,0.9078140141484041,-0.9257158005313753,0.670019115343965,-0.36824146410463054,0.833513973295891,1.5922327753851293,0.3676775951958251,subgroup,EDUCATIONFATHER=='3' ∧ GRADSCHOOL=='2',22.79295763702334,16,16,0.0983,1.6259,4.283,0.4206,0.9976407325243711,3.3142960330131626,0.9991607666015625,124.0,0.9967173180152732,3.153043432850339,0.9954071044921875,116.0,0.29624616746207155,-0.5468981606934122,0.14892578125,47.0
-5.704,4.6197,31.7393,1.9778,1.4082289380713995,-0.3788932954131701,0.6260082624534256,3.8759656356712,0.10659619075505765,1.997539781729432,0.237739083680786,1.4082289380713977,0.6411201845574201,1.4082289380713942,0.6411201845574208,-5.862601730025499,0.11254323093941698,-2.3800643593099617,0.08152843611342998,1.4082289380713906,0.6411201845574211,-1.7117805091667782,0.23739507054348663,2.3070942854050003,0.06518513156321393,-1.0908509402954283,0.45659635237814733,-1.7364515779839955,0.3789630827740028,1.3671432929529512,0.28027586869190463,0.1940423354359977,0.8259725819729071,subgroup,PARENTALSTATUS=='1' ∧ PARTNER=='1' ∧ SEX=='2',22.34633517716089,16,16,-0.7536,2.4345,8.3021,1.4245,0.9945163333281718,2.9012280180454217,0.980682373046875,107.0,0.9930322387762928,2.7827734138951437,0.990875244140625,112.0,0.9063435248433072,1.3816491039368126,0.894287109375,92.0
-1.2449,3.0583,13.4916,0.2876,11.265776366880782,2.030867782891355,0.6401349262556931,1.1890436959201143,0.7264891626247261,1.0662028910528891,0.6153899852955023,-0.4959630407158914,0.9098719582908688,-1.2614178757420589,0.6845128685037903,-2.607351667932277,0.6162310363478745,-0.3261725790386196,0.9562053484292952,-5.061035496184824,0.7551198290948722,1.7179650461219431,0.7205043328640486,-2.4974167685541344,0.442688027766571,-1.4779010276282247,0.5378014786044907,-1.558684482189253,0.38279323305824825,0.6194939740995484,0.7326972297679422,0.31051123357740557,0.8433100894445797,subgroup,EDUCATIONMOTHER=='3',22.273039881452014,19,20,0.0922,1.979,5.4559,0.083,0.9847443615809679,2.3374532853469363,0.9852123260498047,162.0,0.973771138428744,2.068708257541638,0.9652099609375,153.0,0.2255141158604717,-0.7695509497578291,0.19418811798095703,81.0
-3.429,4.1813,25.221,2.3008,-1.4633922320685957,-1.3459787102912213,0.061302788980463346,2.6224427517457216,0.1180429260615273,1.5843031778989185,0.3570746972079048,2.807530980176283,0.07956450444247658,-1.463392232068602,0.7415480726599428,-4.063273756454825,0.10067528944553038,-2.9288547955697286,0.024711552038381615,6.999868360429145,0.01349601061163769,-1.315450297086577,0.34450595364447545,1.2415197190093559,0.21214479972136932,-0.7053966240433671,0.40984075699459616,0.6035554651364587,0.5171866059974071,-0.29841194808613947,0.6262949608646465,0.03215894879819316,0.961822543224498,subgroup,PARTNER=='1' ∧ WORK=='2',20.84654927327778,19,18,-0.35,2.3751,7.6873,0.8401,0.993709105070768,2.7894407427016596,0.9979972839355469,148.0,0.990707115484767,2.602446437163876,0.9848175048828125,134.0,0.7867390138471924,0.8146791812158035,0.7386932373046875,100.0
-4.2892,3.9363,26.6561,1.8034,15.853725384451346,1.1796447070281921,0.7199633944774275,1.5939868234119732,0.7085667414201686,0.8442413802818147,0.8513460199484486,-2.976063605008235,0.5196876352802191,0.33330650256971484,0.9210485550550096,-4.055857625235958,0.35717101779042815,-3.5798946355912786,0.5819698541452403,0.3798008620724511,0.9722952292402784,0.6634979534834997,0.764874902879254,0.311873417823391,0.9558032326168193,-3.467126948416518,0.42567243722667236,-0.9622813125072966,0.8521631833032282,0.6283409331471355,0.7793207313548842,-0.221416181365224,0.9453317333897098,subgroup,PARENTALSTATUS=='1' ∧ SIBLINGS=='2',20.293558986542333,17,23,-0.1048,1.8347,5.5679,0.8895,0.9933148323754122,2.6901631232502536,0.9954268932342529,221.0,0.9921512234062239,2.6182384729135584,0.9925674200057983,216.0,0.4894389235849844,-0.026778475501915953,0.41146373748779297,130.0
-5.778,4.8982,33.0452,-2.2188,3.7904312381965246,-2.1814506837744805,0.32705078700055673,0.21007032295410832,0.9641804615379459,0.32472729688434293,0.8869710946714853,0.6934648053069405,0.8907502881692642,-1.9383509694318188,0.3750378465731218,3.7904312381965415,0.7679067446101675,-1.054729669453651,0.483652647328444,1.0921574247184171,0.894635917414841,-1.8504074176006915,0.6773031261220817,-1.5966605612549882,0.3659475568730249,2.640346584923731,0.48134283426779473,0.6438439418815616,0.8861930664290049,-0.010601019255777722,0.9950184566265053,0.3702859420523543,0.893344691106687,subgroup,OCCUPATIONFATHER=='4',19.23678553241254,19,19,-0.2397,1.9764,6.0437,-0.1951,0.998617819774958,3.464819932038007,0.9991531372070312,168.0,0.9991784793542234,3.698800901287579,0.9997386932373047,174.0,0.6017100198304687,0.26162614353230745,0.5702133178710938,99.0
-3.8604,3.6342,18.275,1.5255,-0.9781972263302023,-0.6190627247910145,0.5742180383773999,-1.4123923795566973,0.5733667447675375,-1.2694789092972445,0.5445575040861782,1.5451950013180278,0.46891384515459994,-2.175908881730325,0.15025260932574705,-0.9781972263302023,0.7805764381969922,0.4773980314450528,0.7955375694899491,0.10928920243589757,0.964191385271885,-1.886002752223896,0.3999369327908625,1.2478330704721203,0.362670260369267,1.4171640924139584,0.41656567759634605,3.3284350300912813,0.27343018200889363,0.6390398044848735,0.5543325150164284,-0.23282764197856387,0.8418314976132361,subgroup,EDUCATIONFATHER=='3' ∧ TRANSPORTATION=='1',18.8034624154182,17,15,-0.9335,2.0205,7.2701,1.0038,0.9576732766084886,1.8558046014676433,0.939727783203125,87.0,0.9925454069930626,2.774519105394586,0.9937744140625,102.0,0.8439415934805279,1.0486256020566356,0.619232177734375,65.0
-3.8087,3.9688,25.0492,2.9497,-3.8847193848441854,0.4267528331731343,0.6706949652767651,1.2065086901121669,0.5411651124870267,2.4442990816177566,0.24574538464449047,-3.884719384844191,0.3958569655469912,-3.884719384844189,0.3958569655469912,-0.6686274215547447,0.8373807660888473,-1.6563384581536078,0.3927255599683353,0.3426129197187624,0.8483603431263362,-0.2766880444076321,0.859238868138406,2.4004252662238166,0.10411264917744192,1.3825227273531593,0.3702201598183468,1.6035602775481015,0.34743036293461993,-1.1900945773475242,0.15082874327468251,-0.3676332242232141,0.7654771696533718,subgroup,OCCUPATIONMOTHER=='2' ∧ PARTNER=='1' ∧ SEX=='2',18.58380978845538,19,14,-0.4808,2.3243,7.7139,1.1721,0.9186521168973296,1.4800011546250567,0.97528076171875,83.0,0.9313500904952943,1.5836004439969391,0.98236083984375,85.0,0.8827901696376371,1.2469361228190965,0.786865234375,65.0
-10.3693,4.4193,38.7662,3.5207,-4.094708915003549,0.17120589927934526,0.8504071701153397,2.415450024644882,0.12014119130108983,3.3895157138088394,0.09956779905102234,4.444899404884746,0.22854596685305661,-4.094708915003543,0.22592839151021288,0.5008673677366651,0.7142910120694674,-2.114706685597928,0.1585219164970566,0.4434696340198705,0.690554815521849,-2.2418309965194965,0.09145970224520414,1.6080202191269541,0.24620891358301514,-1.3946026227399457,0.43933358565341113,-1.2716625352573823,0.18086399827339644,-1.1760093355861647,0.21040678622879136,1.8793181439806097,0.09275396497224234,subgroup,EDUCATIONMOTHER=='1' ∧ SCHOLARSHIP=='3',18.293423861234533,17,12,-0.9214,1.7841,6.5515,0.3193,0.9783648672580274,2.283486385327001,0.973876953125,63.0,0.96491977091658,2.0053272740788968,0.945068359375,59.0,0.7732379607423951,0.7770355401590555,0.6044921875,42.0
-9.5193,4.2557,38.7736,3.2753,-4.094708915003549,0.17120589927934526,0.8504071701153397,2.415450024644882,0.12014119130108983,3.3895157138088394,0.09956779905102234,4.444899404884746,0.22854596685305661,-4.094708915003543,0.22592839151021288,0.5008673677366651,0.7142910120694674,-2.114706685597928,0.1585219164970566,0.4434696340198705,0.690554815521849,-2.2418309965194965,0.09145970224520414,1.6080202191269541,0.24620891358301514,-1.3946026227399457,0.43933358565341113,-1.2716625352573823,0.18086399827339644,-1.1760093355861647,0.21040678622879136,1.8793181439806097,0.09275396497224234,subgroup,EDUCATIONMOTHER=='1' ∧ OCCUPATIONMOTHER=='2' ∧ SCHOLARSHIP=='3',18.293423861234533,17,11,-0.9378,1.926,7.1425,0.3687,0.9661618633688831,2.048515319194884,0.94921875,51.0,0.9501947978497902,1.8148532506070147,0.89697265625,47.0,0.7721100550195987,0.7758759594238565,0.61767578125,36.0
-4.844,4.3806,26.298,-1.2289,10.550799126036555,0.03377146199635361,0.9736037583475254,0.11192065512851812,0.968601994840088,0.5525410315521411,0.7119189619163943,-1.2177424904517746,0.654306556811918,-2.5956499673123914,0.24624689305364242,-0.7678835632935392,0.6864022281777552,1.3708237277638227,0.41531120085302387,3.369903313491383,0.3309757279959108,-0.9950022365206612,0.5898600219147585,0.334953377146201,0.7857519583061753,-1.1056153872621537,0.2797584851262063,-2.676822764339538,0.09985953420347556,-1.8525014623404323,0.23445168170705982,2.1233957265251355,0.22744044795223323,subgroup,HOBBIES=='1' ∧ SCHOLARSHIP=='3',17.160441073925444,17,8,-1.194,2.1836,9.873,-0.3163,0.9800221770452177,2.517511275298061,0.97265625,31.0,0.9415909377267554,1.7885916294388524,0.97265625,31.0,0.6510031592900032,0.40439422217426124,0.37109375,15.0
-5.9562,4.8036,33.085,-2.7704,4.113165680473294,-1.3626164391586955,0.613340729906974,-2.3570507938367466,0.733510376121282,1.1601734137910813,0.6715286022215977,-1.3694709707656916,0.8078707258628035,-0.6968920264807482,0.7706248897880463,4.113165680473294,0.7954986854365651,-0.7438338508406954,0.673798457574589,1.982980842462898,0.8381921582897652,-1.2013591891733282,0.8213371887812604,-0.5297615560372614,0.7716729098501875,2.4654051203937097,0.581594306785592,-1.623850254847996,0.7800922413693354,0.81817915519363,0.6482648443630844,0.8518073700861373,0.800991434043479,subgroup,OCCUPATIONFATHER=='4' ∧ PARENTALSTATUS=='1',16.886990654846347,16,18,-0.34,2.0676,6.3732,-0.1873,0.9932819830289227,2.75816292597281,0.9967117309570312,145.0,0.9952260306231311,2.9200460011608875,0.9983177185058594,149.0,0.7916041727944774,0.8322768378781303,0.7100791931152344,98.0
-2.1742,2.9974,13.246,0.1865,1.5280270343931157,1.3617160703621018,0.3564326251021582,-1.49666165753953,0.24155496598111673,1.1112383664387515,0.44466215385862706,1.4568294161363324,0.36611202997617065,-0.12577873558511055,0.9173824054136168,-1.523961152208444,0.5303020775141127,-2.330259844126282,0.2325377898026606,-3.24181573660231,0.2941798960499335,0.5158770465312702,0.5824284336354211,-1.7076451989080068,0.5518349862190987,2.4565851653384314,0.1495506799351429,0.41202279872691383,0.6659359958309614,0.3307662177317181,0.5775137727126523,0.2653367905743037,0.6570188677909923,subgroup,AGE=='2' ∧ HOBBIES=='2' ∧ TRANSPORTATION=='1',16.815269331552823,16,17,-0.5537,2.1754,6.4836,0.1123,0.9779741055576736,2.185678363939045,0.9601593017578125,113.0,0.9869394728639925,2.450987940738273,0.9508132934570312,111.0,0.9658917042822889,1.9555267403236536,0.9556732177734375,112.0
-11.1216,4.9109,55.6815,3.7504,-1.8184867316701627,-0.8045508073141074,0.5507549140833137,5.258085418881523,0.14829415323679046,-0.7653883265831799,0.8257130754074467,1.063843160698605,0.8150855784727633,-4.876323131980903,0.16752164897222774,-2.876282853721733,0.6827557698750251,-0.5250744529488125,0.7669453871364619,0.7862616511047715,0.8974059342705925,0.8203893494389884,0.6707741809879678,0.4714135655057041,0.8239504537597444,1.9989707844826956,0.42919467218383256,-3.6536076777428206,0.5149209407547266,-0.8619579261784323,0.5884277976536192,2.5815209000000263,0.5206266988589077,subgroup,ACCOMODATION=='2' ∧ PARENTALSTATUS=='1',16.174943917256485,17,23,-0.4352,1.9893,6.5926,0.7862,0.9755607077772098,2.085066846123085,0.9982737302780151,230.0,0.9720762509819691,2.018908686705121,0.99323570728302,217.0,0.8217732308232903,0.9419381794104185,0.6565604209899902,151.0
-0.1586,2.0997,6.4518,0.4891,0.477599957607731,-0.21767156980619792,0.4581347768279391,1.6067738281656294,0.0008645377507782331,0.04487018831488265,0.9261686396586419,0.502641295987894,0.42492800215410687,-1.3131798401408237,0.0150659484763527,-0.46092210189012117,0.4893387612629425,-0.2679095559869282,0.5539183720661941,-0.20613103501651953,0.7347918276411463,-0.19634192388053778,0.6748386231580701,0.17134132685819486,0.6342865343393651,0.592728682348772,0.18276559116245578,-0.5835837819382248,0.1090844667906633,-0.1584661698719001,0.5810839354839212,0.8060431539290391,0.0010816503348731153,global,N/A,,72,73,,,,,,,,,,,,,,,,
