r2,mae,mse,mean_residual,intercept,coef__nr_distinct_files_viewed,pval__nr_distinct_files_viewed,coef__total_course_activities,pval__total_course_activities,coef__nightly_activities,pval__nightly_activities,coef__distinct_days,pval__distinct_days,coef__logged_in_weekly,pval__logged_in_weekly,coef__nr_files_viewed,pval__nr_files_viewed,coef__nr_slides_viewed,pval__nr_slides_viewed,model_type,description,cookD,n_train,n_test,global_baseline_r2,global_baseline_mae,global_baseline_mse,global_baseline_mean_residual,mean_baseline_r2,mean_baseline_mae,mean_baseline_mse,mean_baseline_mean_residual,ttest_p,ttest_stat,wilcoxon_p,wilcoxon_stat,ttest_p_mean,ttest_stat_mean,wilcoxon_p_mean,wilcoxon_stat_mean,ttest_p_mean_global,ttest_stat_mean_global,wilcoxon_p_mean_global,wilcoxon_stat_mean_global
-0.0466,1.3264,2.6229,0.1759,5.955042172886847,0.033833796740948906,0.08875400704589177,0.004584195593657675,0.17360615388627934,-0.0015438700920341608,0.6268760532727686,-0.008234620046413899,0.82569524199519,0.4337332195639708,0.20177880594899641,-0.01813620091742097,0.2419539728389633,-0.015563976817541365,0.2718959243175099,subgroup,course_repeater==np.False_ ∧ croho=='B Mechanical Engineering' ∧ origin=='ORIGIN_E',30.79711363684658,139,59,-0.2172,1.4074,3.0503,0.6089,-0.00880478622057157,1.2849652481404708,2.5280862397023,0.1485428606267523,0.07957187660237804,-1.4262955843807519,0.15954422905352827,753.0,0.7269665181951961,0.6072320288362286,0.8292092267259512,1011.0,0.9359840862459606,1.543981932583725,0.9391087659462796,1090.0
0.1075,1.4405,3.0525,-0.0249,3.9952980698610445,0.04805108067044491,4.1035362478800225e-07,0.004271375979648216,0.06990443009089099,-0.0038595806373988833,0.044068211653777056,-0.008837273925088415,0.5626735509198652,-0.22299013690248076,0.27400680600133065,-0.012563609024949761,0.23248991091943505,-0.0053133019754960575,0.3787427806841672,subgroup,double_major==False ∧ origin=='ORIGIN_N' ∧ sex=='SEX_M',30.455830584609938,406,180,-0.047,1.5642,3.581,-0.7137,-0.0010030936285494452,1.483834154351396,3.4237824760502695,-0.05857416529830402,0.0038587186501552826,-2.694641683550261,0.006812553759989233,6418.0,0.04896984142258684,-1.6636123070379043,0.03278729987899636,6856.0,0.7700839256355136,0.740722689657456,0.6357503512289656,8388.0
0.108,1.4389,3.0509,-0.0288,3.9831733050586675,0.048072507697022974,3.671544244653866e-07,0.004308256751874063,0.0666793051304246,-0.0036145025364762787,0.056376376257177535,-0.008606018936962181,0.5713648629839623,-0.21551346757274376,0.2887273772712959,-0.01281319542072027,0.22192500518581404,-0.0053198377170591785,0.37685931367606296,subgroup,origin=='ORIGIN_N' ∧ sex=='SEX_M',29.666196892597217,409,180,-0.047,1.5642,3.581,-0.7137,-0.0009165001308677478,1.4838916055419722,3.423486295846842,-0.05598886172235758,0.003643376137432778,-2.714514571138384,0.006467235437271191,6405.0,0.048224440898531416,-1.6711022373792435,0.02881775330521953,6816.0,0.7701210151794753,0.7408453184101623,0.6346766922194542,8386.0
-0.0015,1.4669,3.2248,-0.0436,5.10980244161833,0.012764212179435077,0.46708161793566083,0.00205621242726303,0.5588340763254551,6.480592054416544e-05,0.9806888535092149,0.036871614117112234,0.27406121529849076,-1.210372596834607,0.0064872517579498724,-0.0026153036587321047,0.8769172546805346,-0.014437275090006065,0.33315687270389194,subgroup,origin=='ORIGIN_R' ∧ sex=='SEX_V' ∧ type_vooropleiding=='BUITENL_SL',29.004346533610587,83,49,-0.1005,1.535,3.5436,0.5928,-1.7010958093033324e-05,1.4351364642242441,3.2200547752850595,-0.007401032702236842,0.19834470926748837,-0.8551994572093095,0.1764612611583889,518.0,0.5047982880879696,0.012090627517469945,0.6460602291017015,650.0,0.7831157706155922,0.7893861538960883,0.8639151512552079,723.0
0.4266,1.0867,1.755,-0.3742,3.0959155742781683,0.022913162001721034,0.3149789030955126,5.421593443486134e-05,0.9839995533905114,-0.00849187835971142,0.09702921307157931,0.0721180274136907,0.04180924164031719,-0.05580172697837238,0.9078493068648317,0.001582122373215266,0.8817347518771677,-0.0036290245647573015,0.8239341549061843,subgroup,course_repeater==np.True_ ∧ sex=='SEX_M' ∧ type_vooropleiding=='BUITENL_SL',28.72009243893106,70,28,0.1173,1.3254,2.7018,-0.8058,-0.018042948287861016,1.3870408163265309,3.1159775510204093,-0.23500000000000063,0.009230708288090899,-2.507831947445532,0.02255915477871895,115.0,0.03632061255623309,-1.8680704084834983,0.11795861274003983,150.0,0.2535368564982444,-0.6723510866281197,0.5755479112267494,211.0
-0.0376,1.3035,2.8159,-0.1726,2.946561110503197,0.053478891030843516,0.013297078315697639,0.0032538605993561584,0.3479873093551048,-0.0001586612559606286,0.9735547547434981,0.03278470850077682,0.20242821073199396,0.31952052191702685,0.396550987706332,-0.017441272142062158,0.4086930116902988,0.007055769223506921,0.6641082564322449,subgroup,course_repeater==np.True_ ∧ origin=='ORIGIN_N',28.603297122556512,127,49,-0.3353,1.5902,3.6237,-1.1169,-0.03476877698557024,1.338341635866945,2.8080375062790934,-0.3071669612726974,0.08301802033026416,-1.4064361354057608,0.026544746641498307,418.0,0.5063822277161353,0.016082113651679067,0.3039948305829334,560.0,0.9873138057495086,2.3076810831684957,0.9952930272200717,870.0
-0.038,1.304,2.8168,-0.1738,2.9516005038043533,0.05337617562868642,0.014020955975422432,0.0032641617267101866,0.3488020393109542,-0.0001854504196120363,0.9692901756751322,0.03269192164082639,0.20602693102751268,0.3195101177320588,0.39855221861756973,-0.017492914283911188,0.4094837709600847,0.007137709628341561,0.6623663202156551,subgroup,course_repeater==np.True_ ∧ double_major==False ∧ origin=='ORIGIN_N',28.5795685900836,126,49,-0.3353,1.5902,3.6237,-1.1169,-0.03711154528543936,1.3397959183673467,2.8143950437317775,-0.31734693877550935,0.08307360726334766,-1.4060595208822095,0.026544746641498307,418.0,0.5019916996054626,0.005018540339313441,0.29370621172009415,557.0,0.9875557694405697,2.315777675788767,0.9954351922432458,871.0
-0.0626,1.3276,2.9087,-0.2127,2.9606961979805533,0.034657447165517136,0.13855605762662193,0.003399560300371521,0.3348411737213345,-0.0012086683573530738,0.8193569699633589,0.040670863419686884,0.13954687272664584,0.34711953857779776,0.37059260111607784,-0.015520990985878648,0.49384216396149827,0.007340773640941031,0.6711719417448503,subgroup,course_repeater==np.True_ ∧ origin=='ORIGIN_N' ∧ type_vooropleiding=='VWO',28.227979047207818,108,46,-0.3546,1.6011,3.7079,-1.1302,-0.06184145801743712,1.3607085346215784,2.9065551380688266,-0.41143317230273857,0.10752249086523177,-1.2575409736753038,0.02988270610312327,368.0,0.5015110489744221,0.003808746749774891,0.261355627991847,481.0,0.9894749660643212,2.3909224264387303,0.9970320983247518,788.0
0.116,1.382,2.8527,-0.1328,4.16142556587048,0.04033122802739433,1.4813564040879307e-06,0.002148186355211404,0.25940947177969975,-0.002062631114931344,0.1949212919420053,-0.006745287797824118,0.613570468866063,-0.12688311052030649,0.4809641477170701,-0.0035751577056538203,0.6824323183695553,-0.005135356306687843,0.32881488723427454,subgroup,double_major==False ∧ origin=='ORIGIN_N',27.634177755901693,515,221,-0.0985,1.5701,3.5452,-0.8172,-0.010094782156737203,1.4575978561701004,3.2597903890191415,-0.18049378377191208,2.900955539332208e-05,-4.100533398197713,2.5678834150681305e-05,8412.0,0.011300737199303322,-2.2962754274491792,0.004352989575609834,9769.0,0.9334251076044714,1.5073725830794427,0.9159229490765438,13577.0
0.0431,1.5069,3.5249,0.0355,5.980445599155543,0.040943917021550785,6.822264139169611e-05,0.0083460859092003,0.000950703380784259,-0.0019004850741479737,0.3361020146265007,-0.04117877386198923,0.045150947195708946,0.14800821670830566,0.4603630325982052,-0.026771351960645007,0.014473388095339998,-0.009052421714562435,0.19608694252718722,subgroup,course_repeater==np.False_ ∧ origin=='ORIGIN_E' ∧ type_vooropleiding=='BUITENL_SL',27.4362150029427,444,166,-0.082,1.6742,3.9857,0.6857,-0.0024322227050885825,1.5593129273852164,3.6926003844939044,0.09465429284706377,0.024330087866281862,-1.9862625657612802,0.0010389481419843518,5021.0,0.21805946304233703,-0.7806635816297111,0.0454570607086018,5882.0,0.865029891266554,1.1069187109801895,0.9766432295714148,8164.0
0.1161,1.3819,2.8524,-0.1342,4.150970350034016,0.04036938172249422,1.3453506606566776e-06,0.0021717820818532977,0.2529983446575288,-0.0019081924914845696,0.2266366068971061,-0.00647879780774625,0.6264837929546769,-0.12300879152831634,0.4933630973123323,-0.003768246486730631,0.6654705386930342,-0.005091464475248983,0.33184111511005276,subgroup,origin=='ORIGIN_N',27.238246929232975,518,221,-0.0985,1.5701,3.5452,-0.8172,-0.00986166960742274,1.4574555809849925,3.259038085313352,-0.17839759604465535,2.8116114695588598e-05,-4.108322608979833,2.4330068590430257e-05,8400.0,0.011390936362423465,-2.2931858219635277,0.004194499097350467,9757.0,0.933657604269309,1.5091909799587095,0.9183293790208494,13592.0
-0.0542,1.3103,2.8335,-0.1999,2.996519222701789,0.033353978504493675,0.15225876871462146,0.003313226587091191,0.3457328411181345,-0.0009549694162798235,0.8557699200537963,0.038581831603603754,0.1590867106090222,0.35524107464456,0.35810480718952664,-0.013987626538561712,0.5348491044770731,0.005273420505911047,0.755195461486954,subgroup,course_repeater==np.True_ ∧ type_vooropleiding=='VWO',27.13198352088801,110,47,-0.3508,1.5732,3.6307,-1.1123,-0.05688491012169106,1.3356286266924566,2.840795639177071,-0.39102514506769825,0.09806468222956947,-1.311703241802183,0.03144945717607328,388.0,0.4946793092412607,-0.013410079794288123,0.27663759082227557,507.0,0.9894421207467871,2.3877475741698224,0.9973604274749377,823.0
-0.055,1.3112,2.8357,-0.2031,3.010171874250376,0.03306184447016578,0.1587801349298646,0.00333341134119364,0.3453545321895525,-0.0010225276013568051,0.8467833021987717,0.038319644446704965,0.16448502983459326,0.35557161128468545,0.35996283350198144,-0.01407525184252025,0.5343460762473338,0.005446520292850863,0.7489671962676825,subgroup,course_repeater==np.True_ ∧ double_major==False ∧ type_vooropleiding=='VWO',27.094004322724047,109,47,-0.3508,1.5732,3.6307,-1.1123,-0.060553032649778515,1.3380050751512782,2.850655167288375,-0.40343548701932347,0.09805469201546288,-1.3117629197225777,0.03144945717607328,388.0,0.48902166574348116,-0.027672163974857562,0.2696424034215781,505.0,0.9895503490159996,2.392016170201747,0.9972665455447753,822.0
0.0281,1.5521,3.6322,0.0159,6.121551052884236,0.03630174608547926,0.00020486174365395125,0.009097016555042628,0.00021879143047114422,-0.0022971926815497992,0.2413155957694365,-0.04005215670225419,0.04634614563849868,0.08754682768602673,0.6587360992600078,-0.031798645201001716,0.002811816084460057,-0.004810153682746513,0.48470553465100963,subgroup,course_repeater==np.False_ ∧ origin=='ORIGIN_E',27.019388689695262,465,175,-0.0736,1.6844,4.0124,0.5939,-0.0007871063262923084,1.5721056835637477,3.74018046149018,0.05423655913978419,0.0436054288183228,-1.7199975851963092,0.0020935099807951434,5778.0,0.2919101675423056,-0.5488378103283599,0.07398233737248347,6729.0,0.8548195464578509,1.0605575906988094,0.9766552586717995,9035.0
0.0281,1.5521,3.6322,0.0159,6.121551052884236,0.03630174608547926,0.00020486174365395125,0.009097016555042628,0.00021879143047114422,-0.0022971926815497992,0.2413155957694365,-0.04005215670225419,0.04634614563849868,0.08754682768602673,0.6587360992600078,-0.031798645201001716,0.002811816084460057,-0.004810153682746513,0.48470553465100963,subgroup,course_repeater==np.False_ ∧ double_major==False ∧ origin=='ORIGIN_E',27.019388689695262,465,175,-0.0736,1.6844,4.0124,0.5939,-0.0007871063262923084,1.5721056835637477,3.74018046149018,0.05423655913978419,0.0436054288183228,-1.7199975851963092,0.0020935099807951434,5778.0,0.2919101675423056,-0.5488378103283599,0.07398233737248347,6729.0,0.8548195464578509,1.0605575906988094,0.9766552586717995,9035.0
0.0787,1.3552,2.8103,-0.2511,3.8343442232739102,0.044273663054853814,5.122173085401456e-06,0.0015148802049240184,0.4606985607496541,-0.001366987815096298,0.45063192338646774,0.0015015092608257653,0.9214542979129611,-0.04379567213029506,0.8241849563321688,-0.001354027423982971,0.8861154237218607,-0.006165043273166122,0.2985676516459318,subgroup,origin=='ORIGIN_N' ∧ type_vooropleiding=='VWO',26.517478427187598,421,185,-0.1922,1.5806,3.6364,-0.9193,-0.031018000219612762,1.4190794119535213,3.1448154723519677,-0.30758939462027374,1.5200373160605635e-05,-4.277002808269754,6.357033469871356e-06,5419.0,0.06451389722604943,-1.524792580849088,0.02589124513219781,7184.0,0.9938472524461648,2.528206812284934,0.9912366944472887,10335.0
0.0789,1.3551,2.8096,-0.2514,3.8387220218862987,0.044144215351550616,5.902561588992109e-06,0.0015217777582709445,0.45977135983622763,-0.001375550588581556,0.44893656843990115,0.001391360127031796,0.9274850077590205,-0.04317526038973046,0.8270336093963253,-0.0013583078681224207,0.8860195401580537,-0.006152703937931408,0.3006907783684391,subgroup,double_major==False ∧ origin=='ORIGIN_N' ∧ type_vooropleiding=='VWO',26.49307038372805,419,185,-0.1922,1.5806,3.6364,-0.9193,-0.032102168078649074,1.419741985422176,3.14812240574886,-0.3129187899116295,1.466013654138704e-05,-4.2858600979879835,6.160618612320353e-06,5414.0,0.0622973243079702,-1.5428113059635484,0.024441095134631104,7166.0,0.9937050129961971,2.519887659992556,0.9904942506393782,10313.0
0.0716,1.4323,3.087,-0.1476,3.541789100633351,0.05518844794471063,4.305469136907595e-07,0.003181881684557032,0.21515163098278747,-0.0018033920149560425,0.4232254553863858,0.003956608885998731,0.8236275324350039,-0.1494881371853184,0.5009842651692746,-0.00940248462305526,0.41009194597009424,-0.007237093493165833,0.29840146536572765,subgroup,origin=='ORIGIN_N' ∧ sex=='SEX_M' ∧ type_vooropleiding=='VWO',26.207488373065488,335,151,-0.1083,1.5761,3.6853,-0.8007,-0.00924285904350386,1.4524957991499456,3.3557331702660953,-0.17530690916279545,0.005259112700629153,-2.5908653669732002,0.005319642436606061,4363.0,0.1745166174492303,-0.9394047391612789,0.12394587506747906,5116.0,0.9304858927187415,1.487324505524832,0.8820324685445422,6376.0
0.0043,1.4731,3.3683,-0.0148,4.950266156453497,0.016099645426970993,0.34554603228209013,0.002421237981498612,0.4787910829733737,5.943449159331247e-05,0.9814062111034922,0.03772773201399009,0.23283732307951596,-1.1538830407482645,0.005891297944654634,-0.004859892425839729,0.7617426061001178,-0.013073638552332761,0.34030604296611,subgroup,origin=='ORIGIN_R' ∧ sex=='SEX_V',25.717405927455307,92,54,-0.099,1.5729,3.7178,0.5722,-2.6684131830823077e-05,1.4685185185185186,3.3828234614576767,0.009500805152979908,0.14524976137963838,-1.0676901517661472,0.08349506412280017,582.0,0.48427675328602443,-0.03960921997482752,0.49484767323635886,741.0,0.8124342271678977,0.8944380583916547,0.8834703513703798,881.0
0.0043,1.4731,3.3683,-0.0148,4.950266156453497,0.016099645426970993,0.34554603228209013,0.002421237981498612,0.4787910829733737,5.943449159331247e-05,0.9814062111034922,0.03772773201399009,0.23283732307951596,-1.1538830407482645,0.005891297944654634,-0.004859892425839729,0.7617426061001178,-0.013073638552332761,0.34030604296611,subgroup,double_major==False ∧ origin=='ORIGIN_R' ∧ sex=='SEX_V',25.717405927455307,92,54,-0.099,1.5729,3.7178,0.5722,-2.6684131830823077e-05,1.4685185185185186,3.3828234614576767,0.009500805152979908,0.14524976137963838,-1.0676901517661472,0.08349506412280017,582.0,0.48427675328602443,-0.03960921997482752,0.49484767323635886,741.0,0.8124342271678977,0.8944380583916547,0.8834703513703798,881.0
0.0707,1.4446,3.0394,-0.0203,4.733672557629775,0.04096965054161247,0.00015602830714660175,0.005391314585039367,0.06390703190704544,-0.003793926216304369,0.0700253736617409,-0.0321105289746105,0.08478127901119907,-0.25862821376236766,0.2701789039901604,-0.014016375469057322,0.2688164930444307,-0.006727541289921471,0.3178712559918326,subgroup,course_repeater==np.False_ ∧ origin=='ORIGIN_N' ∧ sex=='SEX_M',25.39724831429086,309,143,-0.0704,1.5594,3.5008,-0.651,-0.0023357285935086125,1.4531219589472015,3.278301023972624,-0.08740353497635074,0.010188109280388023,-2.3456788481432285,0.013460009198384687,4050.0,0.13364555443684503,-1.1136962474180108,0.18224722364394935,4698.0,0.8344863436922281,0.9753864265797463,0.747622550400022,5479.0
0.0241,1.3948,2.9171,-0.2188,4.240358649057901,0.044344437149032995,9.970999406499626e-05,0.0017120750524096027,0.4954252694895819,-0.0012747304783897895,0.5246102694826014,-0.014812531350975995,0.4322524645345013,-0.143257659327711,0.5330003704932129,0.000668637953974819,0.9521405484389115,-0.009621326331225637,0.1455676907837708,subgroup,course_repeater==np.False_ ∧ origin=='ORIGIN_N' ∧ type_vooropleiding=='VWO',25.220993939690402,313,139,-0.2086,1.5738,3.6127,-0.8495,-0.02629873144593664,1.3973981198427838,3.0678964561613267,-0.28038246718918775,0.0009395835731621045,-3.1698258874601004,0.00024716404143422825,3208.0,0.27065956806729574,-0.6123420583599479,0.23930619120838464,4528.0,0.992410611097998,2.458780253499394,0.9914421669869542,5999.0
0.2301,1.5694,3.7776,0.2731,2.728772964223415,0.06633672299472376,0.014725553038374686,-0.005657849797531548,0.24592441458133624,-0.00038227452773823304,0.9250453859707481,0.09060762481048737,0.012223242314078358,0.14399419298056568,0.7934629596903577,0.012780076587739594,0.5744113696562413,-0.010747211913148225,0.5167155753204189,subgroup,croho=='B Data Science (joint degree)' ∧ double_major==False ∧ sex=='SEX_M',25.05267926251591,90,40,0.0982,1.7406,4.4247,-0.263,-0.005145249054813172,1.81,4.931845679012346,0.15888888888888902,0.13428308702539063,-1.1223736274323024,0.16344723764541413,336.0,0.05189590795014955,-1.6656763515774473,0.08934820786180353,309.0,0.1827804493906619,-0.915489463704499,0.010377284787864482,239.0
0.1114,1.67,4.228,0.4632,2.831389106455002,0.07084938259508526,0.002635279333094792,-0.0032890051320962864,0.3758389170362677,-0.0035964161833002394,0.2662612227211655,0.0722076365078366,0.01867571687939567,0.03437160084335633,0.938796874579309,0.008324782821091177,0.6568932895952295,-0.018313874014996782,0.19939758964099696,subgroup,croho=='B Data Science (joint degree)' ∧ double_major==False,24.721094862504234,124,52,0.0943,1.7131,4.3095,-0.1264,-0.01832529697154106,1.8285980148883376,4.845285159689427,0.29528535980148923,0.43632960207750876,-0.1610896861939002,0.6076531429893501,719.0,0.15810294071508202,-1.0122312706842445,0.19347628742505413,594.0,0.11453990259473386,-1.217334674869628,0.0023777590067928928,379.0
0.0765,1.3634,2.8191,-0.2581,3.8325750423283953,0.04398149320717357,5.106121533879542e-06,0.001580989408211172,0.43718649982150815,-0.0011979660509505775,0.5069489158756989,0.0006494671209432597,0.9655251991095828,-0.07018463708586731,0.7189731691287096,-0.0006955348966247617,0.9405729567368918,-0.007780292786367639,0.18006449504290648,subgroup,type_vooropleiding=='VWO',24.66481814393428,431,189,-0.1825,1.5721,3.6095,-0.9081,-0.03510652598147823,1.423096281564959,3.1596669447448673,-0.32735732086080055,1.5216977359979654e-05,-4.274419047764769,7.1985962788944704e-06,5711.0,0.05978764208966405,-1.5636764661661209,0.028481059588452786,7544.0,0.9911271355834346,2.391932491831875,0.9808789198707807,10538.0
0.0766,1.3634,2.8185,-0.2585,3.8370059445736695,0.04385261453366425,5.873618135211972e-06,0.0015878830503273005,0.43630324303993295,-0.0012064013676474751,0.505001280263343,0.0005368243172347471,0.9716136637846744,-0.06956984200710836,0.7219388527340145,-0.0006992423473245954,0.9403910017710226,-0.007769014162250756,0.18170803652216552,subgroup,double_major==False ∧ type_vooropleiding=='VWO',24.638125170064455,429,189,-0.1825,1.5721,3.6095,-0.9081,-0.03625548444599702,1.4237429237429238,3.1631741452021176,-0.3326710326710327,1.4666474792282059e-05,-4.283424175859342,7.026662759554792e-06,5707.0,0.057636342706018376,-1.5822529360811186,0.026875846615723627,7525.0,0.9908718355028353,2.381177292155169,0.9798019087919309,10521.0
0.2428,1.2964,2.6899,0.0305,2.873397637618644,0.032868028494260126,0.023329262085598535,-0.0003733260744565158,0.8445472592081156,-0.0038598165466769475,0.24648371749336773,0.05905588425579765,0.002982875154737277,-0.027571624070146294,0.9271626050038377,0.0037082202443348574,0.6513706654563229,-0.004491216858146581,0.6670100043022313,subgroup,course_repeater==np.True_ ∧ sex=='SEX_M',24.481648470291223,172,69,0.0405,1.479,3.4085,-0.7474,-2.108076929663305e-05,1.492964273677115,3.5522908044693176,-0.00865352207617151,0.04033851947277727,-1.77317928942716,0.04676200725799398,927.0,0.02182005349828849,-2.055836397305915,0.02275242401395404,873.0,0.3549987498504403,-0.3734200322824405,0.7513076271204857,1321.0
0.2424,1.2967,2.6912,0.0287,2.881934449549022,0.03268124793509056,0.024889162308103292,-0.00036193268111203627,0.8497527807398276,-0.003888974085069348,0.2448800285223789,0.05883585221791513,0.003233464853580538,-0.027755536145774307,0.9268949434920593,0.0036866106509107835,0.6542602622379523,-0.004414727561447271,0.6735032169504611,subgroup,course_repeater==np.True_ ∧ double_major==False ∧ sex=='SEX_M',24.460458724034066,171,69,0.0405,1.479,3.4085,-0.7474,-7.90357501985195e-05,1.4928468514280873,3.5524966730751797,-0.016755657259089757,0.04026121413818708,-1.7741050306002983,0.046180442211471696,926.0,0.02178839556059503,-2.056474525412972,0.023738461394186835,876.0,0.3537117990490799,-0.37689722087333255,0.7606841895264198,1326.0
0.2285,1.5725,3.7855,0.2495,2.7315257667193245,0.0657259174750139,0.014206894611465851,-0.005406567914128905,0.25625732410996116,-8.838333692244398e-05,0.9819650034595585,0.0901119056873833,0.011639145738186434,0.1436146490210688,0.791752339960254,0.011854709589899738,0.5958213055522485,-0.011039444158388634,0.499809263304949,subgroup,croho=='B Data Science (joint degree)' ∧ sex=='SEX_M',24.100425796658104,92,40,0.0982,1.7406,4.4247,-0.263,-0.004612282195109785,1.81,4.929230623818526,0.15043478260869603,0.13308125440751103,-1.1281178783987795,0.15053075633932167,332.0,0.0546408832135998,-1.6388803052745156,0.10079669744754938,314.0,0.18296059337202947,-0.914794376351259,0.00926338828594453,236.0
0.0696,1.439,3.1001,-0.171,3.542386350893181,0.054503156636655406,5.559399604045205e-07,0.0034070032956811745,0.18172458786998552,-0.0015784211728906193,0.48380223988159443,0.002510738583758894,0.8864228716822579,-0.16943472623579448,0.44348928191726855,-0.009206009387458206,0.41679781057323917,-0.009001248919552568,0.18943943130377952,subgroup,double_major==False ∧ sex=='SEX_M' ∧ type_vooropleiding=='VWO',24.088493633397537,340,154,-0.1022,1.572,3.6726,-0.7991,-0.013812265741290908,1.4570511841100076,3.3780758189906974,-0.21453017570664543,0.005341019485864433,-2.5846570194784975,0.005646392412386959,4563.0,0.16716655742976277,-0.9684800895820413,0.1250814675676296,5330.0,0.9151275148330824,1.3795278926244845,0.8247169590652847,6485.0
0.0694,1.4392,3.1009,-0.1711,3.5406131895469652,0.054609662375509155,4.705439430893438e-07,0.0034015599383184114,0.18105465518322003,-0.0015703907525894925,0.48456829301316695,0.0025628031096276514,0.8835307537121864,-0.17024647752406075,0.4399758943965536,-0.00920316118323123,0.4155724224664724,-0.00901075713889736,0.18760421499139823,subgroup,sex=='SEX_M' ∧ type_vooropleiding=='VWO',24.08691386733934,342,154,-0.1022,1.572,3.6726,-0.7991,-0.01296157477600679,1.4567897015265436,3.375241271928714,-0.20781878939773693,0.005419661403777021,-2.579387815808313,0.0057341768078497425,4566.0,0.17002162328041087,-0.9570670560954253,0.1284562028948344,5339.0,0.9163030174248439,1.3872139197753102,0.8293323850570671,6495.0
0.0552,1.5436,3.6509,-0.0582,5.9817739115222714,0.03350897856425545,3.5851158970391064e-06,0.008874753699544125,6.043292668822115e-06,-0.001368593282752432,0.2489659685959273,-0.0443016567967088,0.0032740841506207164,-0.15177255733623468,0.32030572670163643,-0.024797197517087043,0.0026907623722723603,-0.015120251808319217,0.00299146639994416,subgroup,course_repeater==np.False_ ∧ type_vooropleiding=='BUITENL_SL',24.024001256735545,725,306,0.0292,1.6164,3.7512,0.5252,-1.9893721851405033e-05,1.5983425738111334,3.864182236895075,-0.008767635789949078,0.2808853192187113,-0.5808497891667979,0.0033991577159522483,19293.0,0.10279410131936485,-1.2684959861634613,0.003028732657238978,19234.0,0.2691997514940412,-0.615930896394613,0.7040720488073797,24316.0
0.0767,1.4177,2.9463,-0.0937,4.770513803076518,0.035627525298589445,0.000200078772631538,0.0024667943235888155,0.27363309968316335,-0.002059135575168706,0.2361056357239059,-0.02414311891650755,0.13240168503553293,-0.22098662072839725,0.28568417011944114,-0.0021989549158795713,0.8275111457941993,-0.007254457374421829,0.20979531076980518,subgroup,course_repeater==np.False_ ∧ double_major==False ∧ origin=='ORIGIN_N',23.801944017603873,389,172,-0.104,1.5644,3.5228,-0.7318,-0.008399130148107892,1.4455401446762721,3.2178935200589294,-0.16371435403838147,0.0010394284408246364,-3.1265631693717673,0.0008001130549807199,5375.0,0.06878347042936338,-1.4919037023057677,0.10004312534480664,6601.0,0.926728732369677,1.4584801527409044,0.8890846649845061,8238.0
0.1133,1.6689,4.2191,0.4431,2.826426571026811,0.07001712475049006,0.00269255996912043,-0.003081562827873574,0.401299637008509,-0.003300664055305156,0.2972525813860539,0.07211906022478673,0.017895830432474665,0.02791050639285053,0.9499254602114686,0.007589242663091412,0.6828078540069114,-0.018506840770229134,0.191511552426712,subgroup,croho=='B Data Science (joint degree)',23.645920021606354,126,52,0.0943,1.7131,4.3095,-0.1264,-0.017614182643665766,1.827930402930403,4.8419016124968515,0.28949938949939075,0.42827476276719023,-0.18168577600856614,0.5971150499829333,716.0,0.15754249767168269,-1.0146019720705717,0.19347628742505413,594.0,0.11520804763482166,-1.213798056690842,0.0023777590067928928,379.0
0.1105,1.5936,3.6728,-0.073,4.841318970177844,0.03241992024906818,1.0202420200813874e-09,0.0018755266521631344,0.0864993174330564,0.0004958318089843504,0.5982823223122811,0.0014235282095767608,0.880559666084001,-0.22349792760116477,0.060889490388833144,-0.0019648913296290327,0.6866818092664557,-0.01232727335603269,0.0005582022777725765,global,N/A,,1358,582,,,,,-0.0016277135060671633,1.6823755370997373,4.1359878044107425,-0.08198330878743254,,,,,,,,,,,,
